sex,height
male,73
male,76
male,68
male,73
male,69
male,71
male,70
male,72
male,72
male,70
male,71
male,69
male,71
male,66
male,68
male,70
male,72
male,67
male,73
male,70
male,72
male,66
male,70
male,74
male,67
male,72
male,67
male,72
male,71
male,69
male,76
male,69
male,73
male,68
male,66
male,75
male,72
male,71
male,71
male,74
male,71
male,68
male,69
male,72
male,66
male,70
male,70
male,72
male,67
male,62
male,69
male,66
male,70
male,71
male,70
male,71
male,69
male,70
male,67
male,75
male,70
male,69
male,70
male,70
male,65
male,71
male,72
male,67
male,73
male,72
male,71
male,73
male,72
male,75
male,67
male,71
male,64
male,71
male,69
male,70
male,72
male,70
male,70
male,72
male,73
male,72
male,66
male,72
male,68
male,67
male,69
male,75
male,72
male,72
male,72
male,75
male,69
male,67
male,68
male,69
male,75
male,65
male,72
male,78
male,70
male,70
male,67
male,69
male,68
male,72
male,75
male,74
male,72
male,71
male,72
male,68
male,68
male,79
male,75
male,69
male,72
male,69
male,70
male,72
male,63
male,68
male,72
male,70
male,71
male,74
male,72
male,68
male,74
male,67
male,68
male,70
male,69
male,72
male,68
male,71
male,71
male,67
male,74
male,68
male,69
male,74
male,66
male,70
male,70
male,70
male,69
male,70
male,72
male,73
male,69
male,67
male,72
male,72
male,71
male,67
male,73
male,72
male,70
male,71
male,67
male,74
male,67
male,68
male,68
male,65
male,73
male,70
male,67
male,68
male,61
male,65
male,69
male,67
male,70
male,70
male,72
male,74
male,68
male,68
male,70
male,73
male,75
male,74
male,70
male,68
male,70
male,69
male,72
male,71
male,72
male,67
male,70
male,71
male,71
male,75
male,68
male,76
male,72
male,78
male,69
male,73
male,70
male,72
male,71
male,73
male,68
female,65
female,65
female,67
female,66
female,62
female,65
female,64
female,67
female,67
female,64
female,67
female,60
female,63
female,66
female,67
female,66
female,66
female,65
female,67
female,66
female,69
female,62
female,67
female,61
female,67
female,65
female,67
female,67
female,64
female,66
female,61
female,64
female,67
female,66
female,63
female,65
female,64
female,64
female,66
female,65
female,66
female,62
female,68
female,68
female,68
female,67
female,62
female,63
female,64
female,67
female,63
female,61
female,62
female,68
female,69
female,63
female,62
female,66
female,66
female,63
female,68
female,66
female,66
female,63
female,68
female,66
female,68
female,63
female,66
female,60
female,67
female,61
female,69
female,63
female,63
female,64
female,62
female,65
female,66
female,63
female,63
female,69
female,69
female,67
female,66
female,62
female,59
female,65
female,66
female,64
female,63
female,62
female,68
female,71
female,70
female,66
female,65
female,65
female,62
female,63
female,65
female,61
female,63
female,63
female,62
female,68
female,65
female,67
female,67
female,62
female,63
female,64
female,62
female,66
female,62
female,69
female,64
female,62
female,64
female,63
female,67
female,65
female,67
female,64
female,71
female,60
female,67
female,64
female,62
female,63
female,61
female,63
female,62
female,62
female,66
female,65
female,71
female,64
female,63
female,64
female,68
female,61
female,66
female,62
female,67
female,67
female,64
female,68
female,63
female,68
female,65
female,62
female,64
female,63
female,60
female,65
female,67
female,62
female,66
female,68
female,64
female,63
female,65
female,68
female,69
female,63
female,64
female,64
female,66
female,70
female,66
female,61
female,64
female,66
female,62
female,67
female,62
female,64
female,68
female,68
female,61
female,73
female,64
female,67
female,65
female,61
female,61
female,66
female,65
female,62
female,70
female,65
female,64
female,68
female,64
female,61
female,64
female,64
female,63
female,64
female,65
female,64
female,64
female,63
female,63
female,66
female,67
female,68
female,64
female,64
female,62
female,66
female,72
female,66
female,63
female,69
female,65
female,62
female,64
female,68
female,67
female,67
female,68
female,66
female,64
female,69
female,71
female,60
female,60
female,59
female,68
female,70
female,62
female,70
female,66
female,66
female,68
female,67
female,60
female,68
female,68
female,66
female,69
female,61
female,68
female,63
female,63
female,66
female,64
female,63
female,68
female,69
female,67
female,63
female,67
female,67
female,63
female,67
female,68
female,69
female,63
female,68
female,68
female,64
female,64
female,63
female,64
female,69
female,68
female,64
female,65
female,64
female,61
female,70
female,63
female,62
female,61
female,69
female,68
female,66
female,69
female,68
female,62
female,64
female,68
female,63
female,66
female,70
female,63
female,64
female,63
female,67
female,72
female,65
female,62
female,64
female,65
female,64
female,64
female,67
female,64
female,62
female,64
female,70
female,60
female,70
female,64
female,64
female,68
female,64
female,67
female,65
female,69
female,60
female,69
female,60
female,68
female,72
female,64
female,65
female,63
female,67
female,64
female,68
female,68
female,64
female,64
female,65
female,68
female,65
female,63
female,66
female,65
female,71
female,64
female,72
female,69
female,66
female,61
female,66
female,63
female,64
female,68
female,67
female,63
female,66
female,63
female,65
female,66
female,65
female,62
female,65
female,67
female,64
female,62
female,66
female,70
female,66
female,67
female,65
female,67
female,58
female,62
female,64
female,64
female,65
female,66
female,66
female,61
female,67
female,65
female,64
female,66
female,67
female,67
female,66
female,68
female,61
female,66
female,62
female,65
female,60
female,64
female,64
female,67
female,66
female,60
female,70
female,65
female,65
female,66
female,66
female,64
female,64
female,70
female,66
female,66
female,66
female,68
female,61
female,59
female,68
female,65
female,66
female,67
female,66
female,67
female,64
female,64
female,62
female,67
female,69
female,72
female,66
female,65
female,67
female,65
female,69
female,62
female,65
female,66
female,60
female,68
female,66
female,62
female,64
female,67
female,63
female,68
female,65
female,65
female,66
female,64
female,62
female,68
female,68
female,66
female,66
female,61
female,66
female,64
female,67
female,68
female,63
female,67
female,67
female,66
female,65
female,69
female,67
female,68
female,63
female,67
female,67
female,67
female,62
female,66
female,64
female,65
female,66
female,63
female,64
female,64
female,69
female,68
female,67
female,62
female,66
female,67
female,64
female,65
female,70
female,61
female,65
female,62
female,67
female,63
female,59
female,65
female,62
female,69
female,66
female,67
female,65
female,66
female,69
female,67
female,63
female,68
female,64
female,62
female,62
female,69
female,66
female,69
female,66
female,67
female,66
female,68
female,66
female,63
female,68
female,66
female,63
female,66
female,63
female,65
female,64
female,68
female,66
female,68
female,64
female,61
female,64
female,68
female,68
female,62
female,67
female,64
female,62
female,59
female,70
female,62
female,62
female,63
female,65
female,60
female,65
female,58
female,70
female,65
female,68
female,65
female,64
female,64
female,63
female,67
female,62
female,65
female,68
female,64
female,64
female,64
female,68
female,68
female,67
female,67
female,65
female,64
female,64
female,62
female,65
female,65
female,64
female,63
female,66
female,67
female,67
female,73
female,67
female,60
female,67
female,65
female,68
female,64
female,62
female,66
female,66
female,67
female,67
female,67
female,63
female,62
female,65
female,60
female,66
female,66
female,62
female,64
female,65
female,71
female,65
female,67
female,67
female,66
female,61
female,66
female,62
female,64
female,65
female,64
female,69
female,67
female,63
female,69
female,70
female,71
female,69
female,72
female,64
female,68
female,66
female,67
female,65
female,67
female,62
female,67
female,63
female,65
female,62
female,61
female,65
female,67
female,63
female,66
female,62
female,66
female,62
female,64
female,70
female,62
female,63
female,61
female,66
female,62
female,68
female,64
female,64
female,65
female,70
female,64
female,62
female,63
female,63
female,66
female,68
female,70
female,67
female,67
female,63
female,69
female,59
female,65
female,65
female,72
female,66
female,66
female,67
female,63
female,64
female,63
female,65
female,60
female,65
female,67
female,63
female,70
female,62
female,66
female,67
female,70
female,72
female,64
female,59
female,69
female,72
female,64
female,64
female,67
female,62
female,60
female,67
female,67
female,64
female,69
female,67
female,65
female,65
female,62
female,61
female,67
female,64
female,69
female,65
female,62
female,63
female,66
female,63
female,67
female,62
female,64
female,59
female,65
female,69
female,66
female,60
female,62
female,65
female,69
female,64
female,65
female,64
female,65
female,67
female,62
female,60
female,64
female,64
female,68
female,68
female,70
female,64
female,68
female,65
female,64
female,67
female,62
female,65
female,65
female,66
female,65
female,62
female,70
female,64
female,63
female,67
female,63
female,62
female,62
female,65
female,65
female,68
female,64
female,62
female,63
female,61
female,63
female,67
female,64
female,65
female,66
female,65
female,65
female,66
female,61
female,67
female,60
female,58
female,64
female,62
female,64
female,63
female,64
female,65
female,62
female,63
female,56
female,67
female,68
female,63
female,66
female,72
female,63
female,66
female,66
female,69
female,62
female,64
female,64
female,63
female,66
female,67
female,68
female,61
female,63
female,66
female,64
female,63
female,65
female,66
female,64
female,68
female,64
female,63
female,63
female,64
female,61
female,65
female,65
female,70
female,61
female,63
female,62
female,66
female,59
female,64
female,71
female,63
female,63
female,65
female,62
female,69
female,67
female,62
female,70
female,63
female,63
female,68
female,69
female,58
female,66
female,62
female,62
female,65
female,64
female,60
female,66
female,69
female,66
female,62
female,68
female,66
female,62
female,61
female,67
female,62
female,62
female,67
female,64
female,63
female,60
female,64
female,68
female,64
female,64
female,64
female,63
female,61
female,64
female,69
female,64
female,72
female,61
female,68
female,69
female,63
female,68
female,66
female,61
female,68
female,68
female,65
female,67
female,64
female,72
female,65
female,64
female,66
female,59
female,60
female,62
female,66
female,63
female,65
female,65
female,64
female,64
female,71
female,61
female,63
female,63
female,65
female,65
female,66
female,61
female,69
female,62
female,62
female,68
female,70
female,69
female,66
female,62
female,65
female,70
female,58
female,61
female,65
female,61
female,66
female,64
female,65
female,64
female,64
female,67
female,64
female,63
female,64
female,65
female,63
female,68
female,61
female,70
female,63
female,61
female,68
female,65
female,63
female,64
female,62
female,70
female,66
female,65
female,72
female,67
female,62
female,62
female,65
female,67
female,68
female,67
female,68
female,66
female,68
female,64
female,68
female,65
female,70
female,70
female,64
female,66
female,64
female,71
female,65
female,62
female,63
female,68
female,62
female,63
female,63
female,61
female,63
female,67
female,68
female,66
female,68
female,67
female,64
female,63
female,64
female,60
female,64
female,73
female,61
female,65
female,62
female,67
female,61
female,68
female,66
female,68
female,65
female,67
female,64
female,66
female,64
female,63
female,65
female,66
female,67
female,67
female,61
female,57
female,61
female,68
female,67
female,62
female,66
female,72
female,71
female,69
female,64
female,72
female,65
female,66
female,62
female,64
female,66
female,64
female,68
female,67
female,67
female,70
female,64
female,62
female,64
female,63
female,62
female,67
female,70
female,65
female,66
female,67
female,67
female,62
female,70
female,63
female,63
female,62
female,70
female,67
female,66
female,63
female,62
female,60
female,69
female,64
female,67
female,63
female,67
female,65
female,64
female,67
female,65
female,66
female,62
female,62
female,71
female,59
female,64
female,75
female,67
female,64
female,61
female,66
female,67
female,60
female,64
female,66
female,62
female,62
female,67
female,66
female,67
female,68
female,69
female,67
female,65
female,67
female,72
female,65
female,65
female,70
female,68
female,59
female,66
female,68
female,67
female,60
female,64
female,69
female,68
female,67
female,63
female,61
female,64
female,62
female,69
female,64
female,64
female,65
female,62
female,70
female,67
female,69
female,66
female,71
female,70
female,66
female,65
female,65
female,66
female,62
female,63
female,68
female,62
female,66
female,62
female,64
female,72
female,67
female,64
female,69
female,68
female,66
female,64
female,70
female,69
female,63
female,65
female,68
female,68
female,64
female,65
female,67
female,62
female,68
female,64
female,66
female,64
female,67
female,61
female,68
female,65
female,62
female,64
female,60
female,66
female,62
female,64
female,61
female,65
female,61
female,60
female,65
female,66
female,63
female,68
female,61
female,62
female,66
female,68
female,67
female,62
female,62
female,67
female,70
female,67
female,63
female,63
female,65
female,64
female,70
female,63
female,69
female,63
female,66
female,70
female,63
female,65
female,63
female,65
female,63
female,66
female,66
female,65
female,65
female,63
female,67
female,68
female,64
female,68
female,66
female,64
female,62
female,64
female,71
female,71
female,63
female,73
female,65
female,65
female,66
female,58
female,70
female,64
female,68
female,70
female,64
female,63
female,66
female,65
female,67
female,66
female,67
female,64
female,60
female,65
female,60
female,63
female,63
female,63
female,66
female,69
female,66
female,72
female,65
female,66
female,70
female,66
female,69
female,68
female,66
female,65
female,61
female,64
female,66
female,65
female,70
female,67
female,67
female,70
female,66
female,65
female,66
female,65
female,64
female,69
female,63
female,63
female,66
female,63
female,65
female,65
female,66
female,63
female,62
female,61
female,61
female,65
female,68
female,67
female,68
female,62
female,67
female,63
female,65
female,70
female,66
female,65
female,63
female,64
female,65
female,69
female,68
female,62
female,66
female,67
female,62
female,65
female,69
female,61
female,61
female,64
female,66
female,65
female,60
female,67
female,65
female,65
female,70
female,68
female,64
female,65
female,63
female,67
female,68
female,61
female,67
female,64
female,66
female,67
female,66
female,64
female,65
female,64
female,63
female,64
female,65
female,67
female,64
female,66
female,68
female,70
female,65
female,62
female,61
female,66
female,65
female,64
female,65
female,65
female,68
female,62
female,63
female,63
female,66
female,63
female,65
female,67
female,63
female,62
female,62
female,64
female,63
female,63
female,67
female,66
female,65
female,61
female,63
female,63
female,64
female,66
female,68
female,67
female,68
female,65
female,67
female,66
female,67
female,64
female,62
female,68
female,64
female,63
female,64
female,66
female,59
female,67
female,65
female,66
female,68
female,68
female,67
female,66
female,67
female,64
female,67
female,64
female,66
female,64
female,69
female,62
female,67
female,63
female,64
female,62
female,64
female,64
female,62
female,68
female,66
female,66
female,61
female,64
female,65
female,63
female,67
female,69
female,66
female,65
female,67
female,69
female,67
female,66
female,67
female,64
female,68
female,65
female,63
female,61
female,66
female,62
female,65
female,64
female,67
female,68
female,60
female,64
female,62
female,63
female,61
female,66
female,66
female,60
female,62
female,66
female,67
female,62
female,64
female,64
female,66
female,64
female,67
female,65
female,63
female,63
female,60
female,62
female,68
female,67
female,69
female,60
female,68
female,68
female,61
female,63
female,67
female,64
female,69
female,62
female,62
female,61
female,62
female,64
female,62
female,64
female,62
female,68
female,68
female,62
female,63
female,67
female,65
female,69
female,68
female,65
female,63
female,65
female,59
female,63
female,67
female,65
female,63
female,60
female,70
female,66
female,71
female,63
female,63
female,66
female,67
female,61
female,70
female,69
female,65
female,70
female,66
female,70
female,64
female,64
female,65
female,63
female,63
female,59
female,65
female,64
female,69
female,66
female,65
female,63
female,61
female,66
female,63
female,64
female,64
female,64
female,69
female,63
female,66
female,64
female,64
female,63
female,63
female,68
female,61
female,64
female,72
female,67
female,66
female,66
female,64
female,67
female,63
female,66
female,60
female,67
female,66
female,61
female,65
female,66
female,67
female,60
female,66
female,66
female,63
female,61
female,66
female,60
female,60
female,71
female,60
female,66
female,62
female,65
female,68
female,66
female,64
female,63
female,67
female,64
female,68
female,66
female,64
female,63
female,66
female,64
female,60
female,64
female,65
female,68
female,61
female,62
female,69
female,61
female,63
female,66
female,69
female,60
female,62
female,63
female,69
